nct_id,title,overall_status,study_type,completion_date,lead_sponsor,lead_sponsor_class,collaborator,collaborator_class,phase,locations,has_drug_intervention,drugs,disposition_date,results_date,enrollment,phase_normalised,is_completed,is_overdue,pubmed_results
NCT00048048,A Study of Mircera in Anemic Patients With Chronic Kidney Disease Not Yet on Dialysis.,Completed,Interventional,2006-03-01,Hoffmann-La Roche,Industry,,,2,Canada France Mexico Poland United Kingdom United States,True,methoxy polyethylene glycol-epoetin beta [Mircera]; ,,,65.0,2,True,True,False
NCT00048152,A Study to Assess Use of Zenapax (Daclizumab) and CellCept (Mycophenolate Mofetil) to Improve Kidney Function in Kidney Transplant Patients,Completed,Interventional,2006-03-01,Hoffmann-La Roche,Industry,,,3,Australia Belgium Canada France Germany Mexico Norway Poland Spain Sweden United Kingdom United States,True,Corticosteroids; Neoral; Neoral; Zenapax; mycophenolate mofetil [CellCept]; ,,,539.0,3,True,True,False
NCT00048347,Interferon-beta1a (AVONEX) Treatment of Ulcerative Colitis,Completed,Interventional,2008-06-01,National Institute of Allergy and Infectious Diseases (NIAID),NIH,,,2,United States,True,AVONEX; ,,2010-07-06,18.0,2,True,False,False
NCT00048568,A Phase III Study of Abatacept (BMS-188667) in Patients With Active Rheumatoid Arthritis and Inadequate Response to Methotrexate,Completed,Interventional,2009-10-01,Bristol-Myers Squibb,Industry,,,3,United States,True,Abatacept; Methotrexate; Placebo; ,,2011-03-28,1250.0,3,True,False,False
NCT00048581,Phase III Study of BMS-188667 (CTLA4Ig) in Patients With Rheumatoid Arthritis Who Are Currently Failing Anti-TNF Therapy or Who Have Failed Anti-TNF Therapy in the Past.,Completed,Interventional,2009-09-01,Bristol-Myers Squibb,Industry,,,3,United States,True,Abatacept; Placebo; Abatacept; ,,2011-04-07,738.0,3,True,False,False
NCT00048724,Peg-Intron for Prevention of Disease Progress in Chronic Hepatitis C Patients With Cirrhosis (Study P02569),Completed,Interventional,2008-04-01,Merck Sharp & Dohme Corp.,Industry,,,3,,False,,,2009-04-23,631.0,3,True,False,False
NCT00048802,Treatment and Outcome of Early Onset Bipolar Disorder,Completed,Interventional,2006-08-01,Northwell Health,Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Lithium; Olanzapine; Divalproex; Risperidone; Quetiapine; Ziprasidone; Aripriprazole; ,,,40.0,4,True,True,False
NCT00048828,Treating Drug-Resistant Childhood Schizophrenia,Completed,Interventional,2006-06-01,Northwell Health,Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Olanzapine; Clozapine; ,,,41.0,4,True,True,False
NCT00048932,A Phase III Study of BMS-188667 in Subjects With Active Rheumatoid Arthritis,Completed,Interventional,2009-10-01,Bristol-Myers Squibb,Industry,,,3,United States,True,Double-blind Abatacept; Double-blind Placebo; Open-label Abatacept; ,,2011-04-01,1795.0,3,True,False,False
NCT00048997,Radiation Therapy in Preventing Central Nervous System (CNS) Metastases in Patients With Non-Small Cell Lung Cancer,Completed,Interventional,2008-12-01,Radiation Therapy Oncology Group,Other,National Cancer Institute (NCI) Eastern Cooperative Oncology Group,NIH Other,3,United States,False,,,2014-09-30,356.0,3,True,False,False
NCT00049010,Diagnostic Study to Predict the Risk of Developing Metastatic Cancer in Patients With Stage I or Stage II Melanoma,Completed,Interventional,2006-03-01,Alliance for Clinical Trials in Oncology,Other,National Cancer Institute (NCI),NIH,,United States,False,,,,314.0,5,True,True,False
NCT00049036,"Combination Chemotherapy and Rituximab in Treating Patients With HIV-Associated Stage I, Stage II, Stage III, or Stage IV Non-Hodgkin's Lymphoma",Completed,Interventional,2009-05-01,National Cancer Institute (NCI),NIH,,,2,United States,True,etoposide; doxorubicin hydrochloride; vincristine sulfate; prednisone; cyclophosphamide; ,,2011-05-23,106.0,2,True,False,False
NCT00049062,Anastrozole and ZD 1839 in Treating Postmenopausal Women With Metastatic Breast Cancer,Completed,Interventional,2007-10-01,The University of Texas Health Science Center at San Antonio,Other,,,2,United States,True,anastrozole; gefitinib; ,,,,2,True,True,False
NCT00049114,"Tipifarnib, Doxorubicin, and Cyclophosphamide in Treating Women With Locally Advanced Breast Cancer",Completed,Interventional,2007-01-01,National Cancer Institute (NCI),NIH,,,2,United States,True,doxorubicin hydrochloride; cyclophosphamide; tipifarnib; ,,,62.0,2,True,True,False
NCT00049257,Paclitaxel and Carboplatin in Treating Patients With Metastatic Prostate Cancer That Has Not Responded to Hormone Therapy,Completed,Interventional,2009-03-01,Jonsson Comprehensive Cancer Center,Other,National Cancer Institute (NCI) Bristol-Myers Squibb,NIH Industry,2,United States,True,carboplatin; paclitaxel; ,,2011-04-28,58.0,2,True,False,False
NCT00049309,Low-Fat Diet and/or Flaxseed in Preventing Prostate Cancer,Completed,Interventional,2006-05-01,Duke University,Other,National Cancer Institute (NCI),NIH,2,United States,False,,,,161.0,2,True,True,False
NCT00049322,Chemoembolization and Bevacizumab in Treating Patients With Liver Cancer That Cannot Be Removed With Surgery,Completed,Interventional,2012-02-01,Jonsson Comprehensive Cancer Center,Other,"National Cancer Institute (NCI) Genentech, Inc.",NIH Industry,2,United States,False,,,2016-01-20,30.0,2,True,False,False
NCT00049335,S0030: Capecitabine in Treating Older Patients W/Metastatic or Recurrent Colorectal Cancer That Cannot Be Surgically Removed,Completed,Interventional,2007-06-01,Southwest Oncology Group,Other,National Cancer Institute (NCI),NIH,2,United States,True,capecitabine; ,,,29.0,2,True,True,False
NCT00049374,"Oblimersen, Thalidomide, and Dexamethasone in Treating Patients With Relapsed or Refractory Multiple Myeloma",Completed,Interventional,2006-01-01,University of Maryland,Other,National Cancer Institute (NCI) University of Maryland Greenebaum Cancer Center,NIH Other,2,United States,True,dexamethasone; thalidomide; ,,,,2,True,True,False
NCT00049504,"Fludarabine Phosphate, Cyclophosphamide, Tacrolimus, Mycophenolate Mofetil, Total-Body Irradiation, and Donor Bone Marrow Transplant in Treating Patients With High-Risk Hematologic Cancer",Completed,Interventional,2011-03-01,Fred Hutchinson Cancer Research Center,Other,National Cancer Institute (NCI),NIH,2,United States,True,cyclophosphamide; fludarabine phosphate; tacrolimus; mycophenolate mofetil; ,,,53.0,2,True,True,False
NCT00049530,PEG-Interferon Alfa-2b in Treating Patients With Stage IV Melanoma,Completed,Interventional,2012-08-01,Eastern Cooperative Oncology Group,Other,National Cancer Institute (NCI),NIH,2,United States,False,,,2014-01-30,32.0,2,True,False,False
NCT00049543,"Gefitinib in Treating Patients With Stage IB, II, or IIIA Non-small Cell Lung Cancer That Was Completely Removed by Surgery",Completed,Interventional,2011-04-01,National Cancer Institute (NCI),NIH,,,3,Canada,True,gefitinib; ,,2014-12-19,503.0,3,True,False,False
NCT00049569,Combination Chemotherapy and Imatinib Mesylate in Treating Children With Relapsed Acute Lymphoblastic Leukemia,Completed,Interventional,2006-03-01,National Cancer Institute (NCI),NIH,,,,United States,True,cytarabine; methotrexate; vincristine sulfate; prednisone; pegaspargase; doxorubicin hydrochloride; imatinib mesylate; cyclophosphamide; etoposide; leucovorin calcium; asparaginase; therapeutic hydrocortisone; ,,,126.0,5,True,True,False
NCT00049673,Thalidomide and Prednisone After Autologous Stem Cell Transplantation in Treating Patients With Multiple Myeloma,Completed,Interventional,2010-02-01,NCIC Clinical Trials Group,Other,National Cancer Institute (NCI) Eastern Cooperative Oncology Group,NIH Other,3,Canada,True,prednisone; thalidomide; ,,,332.0,3,True,False,True
NCT00049816,Aerobic Exercise Intervention for Knee Osteoarthritis,Completed,Interventional,2007-04-01,Mayo Clinic,Other,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),NIH,,United States,False,,,,306.0,5,True,True,False
NCT00049829,HORIZON-PFT: Pivotal Fracture Trial,Completed,Interventional,2006-06-01,Novartis Pharmaceuticals,Industry,,,3,Germany United States,True,Zoledronic Acid; ,,,7700.0,3,True,False,True
NCT00049842,Prevention of Disease Progress in Chronic Hepatitis C Patients With Liver Fibrosis (Study P02570AM2)(COMPLETED),Completed,Interventional,2009-10-01,Merck Sharp & Dohme Corp.,Industry,,,3,,False,,,2010-10-07,540.0,3,True,False,False
NCT00050011,Zoledronic Acid - Letrozole Adjuvant Synergy Trial (ZFAST) - Cancer Treatment Related Bone Loss in Postmenopausal Women With Estrogen Receptor Positive and/or Progesterone Receptor Positive Breast Cancer Receiving Adjuvant Hormonal Therapy,Completed,Interventional,2009-01-01,Novartis Pharmaceuticals,Industry,,,3,Puerto Rico United States,True,Zoledronic Acid; Letrozole; ,,2013-12-04,602.0,3,True,False,False
NCT00050037,Cognitive Therapy for Binge-Eating Disorder,Completed,Interventional,2006-03-01,"University of North Carolina, Chapel Hill",Other,National Institute of Mental Health (NIMH),NIH,,United States,False,,,,60.0,5,True,True,False
NCT00050089,CSP #512 - Options in Management With Anti-Retrovirals,Completed,Interventional,2007-12-01,VA Office of Research and Development,U.S. Fed,Medical Research Council Canadian Institutes of Health Research (CIHR),Other Other,,Puerto Rico United States,True,Standard ART vs Mega ART; Standard ART vs Mega ART; Standard ART vs Mega ART; Standard ART vs Mega ART; ,,2013-09-11,368.0,5,True,False,False
NCT00050180,Influence of the MDR1 Genotype on Blood Levels of Indinavir and Saquinavir in Healthy Volunteers,Completed,Interventional,2007-08-01,National Institutes of Health Clinical Center (CC),NIH,,,4,United States,True,Midazolam; Indinavir; Saquinavir; ,,,81.0,4,True,True,False
NCT00050349,EPO906 in Carcinoid and Other Neuroendocrine Tumors,Completed,Interventional,2007-04-01,Novartis Pharmaceuticals,Industry,,,2,United States,True,EPO906 epothilone B; ,,,33.0,2,True,True,False
NCT00050531,High-Dose Gleevec Alone or in Combination With Peg-Intron and GM-CSF in Early Phase Chronic Myelogenous Leukemia (CML),Completed,Interventional,2007-04-01,M.D. Anderson Cancer Center,Other,Novartis,Industry,3,United States,True,Gleevec; Peg-alpha interferon (Peg-Intron); Sargramostim (GM-CSF); ,,,94.0,3,True,False,True
NCT00050570,Reducing Eating Disorder Risk Factors,Completed,Interventional,2012-04-01,Stanford University,Other,National Institute of Mental Health (NIMH),NIH,,United States,False,,,,206.0,5,True,True,False
NCT00050674,Docetaxel and Gemcitabine With Filgrastim-SD/01 Support in Patients With Advanced Non-Small Cell Lung Carcinoma,Completed,Interventional,2007-02-01,"Schwartzberg, Lee, M.D.",Other,Amgen,Industry,2,United States,True,Filgrastim-SD/01; ,,,40.0,2,True,True,False
NCT00050713,Sirolimus Therapy for Idiopathic and Lupus Membranous Nephropathy,Completed,Interventional,2007-08-01,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),NIH,,,2,United States,True,Sirolimus; ,,,12.0,2,True,True,False
NCT00050726,Studies of Influenza Vaccine and Tetanus-Pneumococcal Vaccine in HIV-infected Patients Receiving Interleukin-2,Completed,Interventional,2006-04-01,National Institute of Allergy and Infectious Diseases (NIAID),NIH,,,2,Denmark United States,True,Interleukin-2; ,,,620.0,2,True,True,False
NCT00050778,"A Phase II Study Comparing Low- and High-Dose Alemtuzumab and High-Dose Rebif® in Patients With Early, Active Relapsing-Remitting Multiple Sclerosis",Completed,Interventional,2007-09-01,"Genzyme, a Sanofi Company",Industry,Bayer,Industry,2,Croatia Poland Russian Federation United Kingdom United States,False,,,2008-11-03,334.0,2,True,False,False
NCT00050791,Effects of Leptin Treatment on Weight Loss,Completed,Interventional,2006-11-01,Rockefeller University,Other,Weill Medical College of Cornell University St. Luke's-Roosevelt Hospital Center Columbia University,Other Other Other,2,United States,True,Leptin; ,,,40.0,2,True,True,False
NCT00050999,Study of ONTAK (Denileukin Diftitox) in Cutaneous T-Cell Lymphoma (CTCL) Patients,Completed,Interventional,2006-09-01,Eisai Inc.,Industry,,,4,Australia Austria Canada Germany Netherlands Poland Russian Federation Switzerland United Kingdom United States,True,ONTAK; ,,,195.0,4,True,False,True
NCT00051012,Study of ONTAK (Denileukin Diftitox) in Previously Treated Cutaneous T-Cell Lymphoma Patients,Completed,Interventional,2006-10-01,Eisai Inc.,Industry,,,4,Australia Austria Canada Germany Poland Russian Federation Switzerland United Kingdom United States,True,ONTAK; ,,,86.0,4,True,False,True
NCT00051116,A Phase II Study of Continuous Versus Syncopated Dosing of CC-5013 for the Treatment of Refractory Multiple Myeloma,Completed,Interventional,2006-10-01,Celgene Corporation,Industry,,,2,United States,True,CC-5013; ,,,100.0,2,True,True,False
NCT00051168,A Long-term Safety Study of Once-daily Travatan,Completed,Interventional,2009-03-01,Alcon Research,Industry,,,3,United States,True,Travatan; ,,2010-03-22,502.0,3,True,False,False
NCT00051246,Group Therapy for Postpartum Depression,Completed,Interventional,2008-07-01,"University of Wisconsin, Madison",Other,National Institute of Mental Health (NIMH),NIH,,United States,False,,,,147.0,5,True,True,False
NCT00051311,Modified Stem Cell Transplant Procedure to Treat Patients With Blood and Immune System Cancers,Completed,Interventional,2014-09-01,National Cancer Institute (NCI),NIH,,,2,United States,False,,,,62.0,2,True,True,False
NCT00051350,OmniHeart Trial: Macronutrients and Cardiovascular Risk,Completed,Interventional,2008-03-01,"National Heart, Lung, and Blood Institute (NHLBI)",NIH,,,,,False,,,,,5,True,False,True
NCT00051389,ACE Inhibition and Novel Cardiovascular Risk Factors,Completed,Interventional,2007-01-01,"National Heart, Lung, and Blood Institute (NHLBI)",NIH,,,2,,True,Fosinopril; ,,,,2,True,True,False
NCT00051558,Comparison of Teriparatide With Alendronate for Treating Glucocorticoid-Induced Osteoporosis,Completed,Interventional,2006-07-01,Eli Lilly and Company,Industry,,,3,Austria Belgium Denmark Norway Puerto Rico United States,True,Teriparatide; Alendronate Sodium; Placebo; Placebo; ,,2009-01-14,428.0,3,True,False,False
NCT00051714,Early Prevention of Conduct Problems,Completed,Interventional,2012-12-01,New York University School of Medicine,Other,National Institute of Mental Health (NIMH),NIH,4,United States,False,,,,1050.0,4,True,True,False
NCT00051740,Treating Thought Problems in Patients With Schizophrenia,Completed,Interventional,2008-10-01,The University of Texas Health Science Center at San Antonio,Other,,,,United States,False,,,,120.0,5,True,True,False
NCT00051831,Effect of an Enfuvirtide-based Anti-HIV Drug Regimen on Latent HIV Reservoirs in Treatment Naive Adults,Completed,Interventional,2007-12-01,National Institute of Allergy and Infectious Diseases (NIAID),NIH,AIDS Clinical Trials Group,Other,,Puerto Rico United States,True,Emtricitabine; Enfuvirtide; Ritonavir; Saquinavir; Tenofovir disoproxil fumarate; ,,,19.0,5,True,False,True
NCT00052013,Treatment of Von Hippel-Lindau (VHL)-Related Hemangioblastoma With PTK787/ZK 222584,Completed,Interventional,2006-06-01,Novartis Pharmaceuticals,Industry,,,2,United States,True,PTK787/ZK 222584; ,,,11.0,2,True,True,False
NCT00052091,Therapy for Depressed Elders With Thought Problems,Completed,Interventional,2008-03-01,"University of California, San Francisco",Other,National Institute of Mental Health (NIMH),NIH,3,United States,False,,,,221.0,3,True,False,True
NCT00052195,Investigational Vaccine for the Prevention of Disseminated Tuberculosis in HIV Infected People,Completed,Interventional,2008-12-01,Dartmouth-Hitchcock Medical Center,Other,National Institute of Allergy and Infectious Diseases (NIAID),NIH,2/3,Tanzania,False,,,,1975.0,2,True,False,True
NCT00052286,Modafinil in Treating Fatigue and Behavioral Change in Patients With Primary Brain Cancer,Completed,Interventional,2006-07-01,Jonsson Comprehensive Cancer Center,Other,National Cancer Institute (NCI),NIH,,United States,True,modafinil; ,,,29.0,5,True,True,False
